gene_id,gene_name,gene_length,completeness,cohort_origin,phylum,genus,kegg,eggNOG,sample_freq,individual_freq,eggNOG_funccat,kegg_funccat,cohort_assembled
1954073,MH0308_GL0004658,1107,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.240726124704025,0.251401869158879,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1954177,MH0318_GL0030616,1107,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.0915548539857932,0.0962616822429907,Replication and Repair,"Replication, recombination and repair",EUR;USA
1954295,MH0329_GL0051418,1107,Complete,EUR,unknown,unknown,K03553,COG0468,0.063930544593528,0.0635514018691589,Replication and Repair,"Replication, recombination and repair",EUR;USA
1954535,MH0349_GL0170343,1107,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.16653512233622697,0.17383177570093503,Replication and Repair,"Replication, recombination and repair",EUR
1954537,MH0350_GL0029186,1107,Complete,EUR,unknown,unknown,K03553,COG0468,0.134175217048145,0.141121495327103,Replication and Repair,"Replication, recombination and repair",EUR;USA
1954811,MH0370_GL0063932,1107,Complete,EUR,unknown,unknown,K03553,COG0468,0.0860299921073402,0.0785046728971963,Replication and Repair,"Replication, recombination and repair",EUR
1954856,MH0372_GL0114537,1107,Complete,EUR,unknown,unknown,K03553,COG0468,0.026835043409628997,0.0252336448598131,Replication and Repair,"Replication, recombination and repair",EUR
1955143,MH0390_GL0126460,1107,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.0734017363851618,0.0766355140186916,Replication and Repair,"Replication, recombination and repair",EUR
1955582,MH0422_GL0202379,1107,Complete,EUR,unknown,unknown,K03553,COG0468,0.0781373322809787,0.091588785046729,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1956374,O2.UC20-1_GL0008446,1107,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.4656669297553279,0.47570093457943896,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1956574,O2.UC31-1_GL0121514,1107,Complete,EUR,unknown,unknown,K03553,COG0468,0.10655090765588,0.107476635514019,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1956629,O2.UC36-0_GL0058751,1107,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.123914759273875,0.109345794392523,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1956818,O2.UC48-0_GL0018472,1107,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.11523283346487802,0.100934579439252,Replication and Repair,"Replication, recombination and repair",EUR
1956878,O2.UC48-1_GL0234437,1107,Complete,EUR,unknown,unknown,K03553,COG0468,0.22257300710339398,0.22429906542056102,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1956949,O2.UC55-0_GL0057101,1107,Complete,EUR,unknown,unknown,K03553,COG0468,0.026835043409628997,0.0271028037383178,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1957026,O2.UC7-0_GL0143318,1107,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.153117600631413,0.14392523364485998,Replication and Repair,"Replication, recombination and repair",EUR
1957845,V1.FI17_GL0055868,1107,Complete,EUR,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",EUR
1958036,V1.FI34_GL0144959,1107,Complete,EUR,Firmicutes,Oscillibacter,K03553,COG0468,0.333070244672455,0.32429906542056103,Replication and Repair,"Replication, recombination and repair",EUR
1958302,V1.UC26-4_GL0140315,1107,Complete,EUR,unknown,unknown,K03553,COG0468,0.0402525651144436,0.0364485981308411,Replication and Repair,"Replication, recombination and repair",EUR
1958602,V1.UC56-0_GL0030461,1107,Complete,EUR,unknown,unknown,K03553,COG0468,0.5153906866614051,0.5,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1958625,V1.UC58-4_GL0148033,1107,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.314127861089187,0.32429906542056103,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1959750,T2D-142A_GL0113942,1107,Complete,CHN,unknown,unknown,K03553,COG0468,0.31570639305445897,0.32803738317757,Replication and Repair,"Replication, recombination and repair",CHN
1960077,T2D-78A_GL0021418,1107,Complete,CHN,Firmicutes,Pseudoflavonifractor,K03553,COG0468,0.173638516179953,0.17102803738317804,Replication and Repair,"Replication, recombination and repair",CHN
1960082,T2D-81A_GL0060656,1107,Complete,CHN,unknown,unknown,K03553,COG0468,0.0615627466456196,0.0672897196261682,Replication and Repair,"Replication, recombination and repair",CHN;USA
1961564,MH0012_GL0029628,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.48855564325177603,0.49813084112149497,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1962379,MH0100_GL0011229,1104,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.152328334648777,0.163551401869159,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1963114,MH0162_GL0098098,1104,Complete,EUR,Proteobacteria,unknown,K03553,COG0468,0.344119968429361,0.32803738317757,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1963420,MH0189_GL0115656,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.150749802683504,0.164485981308411,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1963605,MH0203_GL0020848,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.0591949486977111,0.0560747663551402,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1963606,MH0203_GL0035783,1104,Complete,EUR,Actinobacteria,Eggerthella,K03553,COG0468,0.49171270718231996,0.480373831775701,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1963622,MH0203_GL0203514,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.20284135753748997,0.20093457943925197,Replication and Repair,"Replication, recombination and repair",EUR;USA
1963962,MH0239_GL0074590,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.0781373322809787,0.0728971962616822,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1964325,MH0270_GL0186314,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.0197316495659037,0.0196261682242991,Replication and Repair,"Replication, recombination and repair",EUR;USA
1964839,MH0329_GL0096479,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.00868192580899763,0.009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
1965044,MH0348_GL0115868,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.136543014996054,0.129906542056075,Replication and Repair,"Replication, recombination and repair",EUR
1965184,MH0358_GL0156817,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.0228887134964483,0.0233644859813084,Replication and Repair,"Replication, recombination and repair",EUR
1965187,MH0358_GL0163733,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
1965435,MH0374_GL0121131,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.112865035516969,0.11869158878504699,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1965641,MH0389_GL0029929,1104,Complete,EUR,Proteobacteria,unknown,K03553,COG0468,0.203630623520126,0.195327102803738,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1966223,MH0433_GL0131928,1104,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.0260457774269929,0.0289719626168224,Replication and Repair,"Replication, recombination and repair",EUR
1966367,MH0441_GL0237671,1104,Lack 3'-end,EUR,unknown,unknown,K03553,COG0468,0.0505130228887135,0.0551401869158879,Replication and Repair,"Replication, recombination and repair",EUR
1966484,MH0451_GL0076462,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.00552486187845304,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
1967377,O2.UC52-0_GL0109177,1104,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0173638516179953,0.0177570093457944,Replication and Repair,"Replication, recombination and repair",EUR
1967485,O2.UC7-1_GL0107997,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.015785319652723,0.0149532710280374,Replication and Repair,"Replication, recombination and repair",EUR
1969093,V1.UC55-0_GL0226337,1104,Lack 5'-end,EUR,Firmicutes,unknown,K03553,COG0468,0.0883977900552486,0.0822429906542056,Replication and Repair,"Replication, recombination and repair",EUR
1969100,V1.UC55-4_GL0094576,1104,Complete,EUR,unknown,unknown,K03553,COG0468,0.173638516179953,0.176635514018692,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1969211,DLF014_GL0010531,1104,Complete,CHN,Actinobacteria,unknown,K03553,COG0468,0.0402525651144436,0.0476635514018692,Replication and Repair,"Replication, recombination and repair",CHN
1970050,T2D-108A_GL0113900,1104,Complete,CHN,unknown,unknown,K03553,COG0468,0.00631412786108919,0.007476635514018691,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1970166,T2D-132A_GL0088646,1104,Complete,CHN,unknown,unknown,K03553,COG0468,0.0552486187845304,0.0626168224299065,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1970576,ED10A_GL0112527,1104,Complete,CHN,Proteobacteria,Desulfovibrio,K03553,COG0468,0.0228887134964483,0.0233644859813084,Replication and Repair,"Replication, recombination and repair",CHN
1971200,763678604-stool2_revised_scaffold35771_1_gene85579,1104,Complete,USA,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR;USA
1971916,MH0006_GL0186639,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.18942383583267602,0.19719626168224302,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1971963,MH0009_GL0044504,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0339384372533544,0.0364485981308411,Replication and Repair,"Replication, recombination and repair",EUR
1972030,MH0012_GL0019196,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0812943962115233,0.08878504672897199,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1972072,MH0012_GL0128950,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.175217048145225,0.183177570093458,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1972312,MH0040_GL0017844,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.198895027624309,0.21214953271028,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1973070,MH0117_GL0076663,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0599842146803473,0.0607476635514019,Replication and Repair,"Replication, recombination and repair",EUR
1973180,MH0126_GL0051201,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0655090765588003,0.0719626168224299,Replication and Repair,"Replication, recombination and repair",EUR
1973919,MH0189_GL0099805,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0394632991318074,0.0401869158878505,Replication and Repair,"Replication, recombination and repair",EUR;USA
1974057,MH0197_GL0041154,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0205209155485399,0.0224299065420561,Replication and Repair,"Replication, recombination and repair",EUR
1974169,MH0204_GL0103800,1101,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.543804262036306,0.537383177570093,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1974396,MH0229_GL0192132,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.328334648776638,0.34672897196261704,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1974517,MH0243_GL0096368,1101,Lack 5'-end,EUR,Bacteroidetes,unknown,K03553,COG0468,0.430149960536701,0.41308411214953294,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1974529,MH0244_GL0061281,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.39147592738753006,0.410280373831776,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1974742,MH0262_GL0053487,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0560378847671665,0.0542056074766355,Replication and Repair,"Replication, recombination and repair",EUR;USA
1974743,MH0262_GL0054562,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0276243093922652,0.0289719626168224,Replication and Repair,"Replication, recombination and repair",EUR
1975131,MH0303_GL0063956,1101,Lack 5'-end,EUR,Proteobacteria,Escherichia,K03553,COG0468,0.659037095501184,0.6785046728971961,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1975246,MH0316_GL0054595,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0386740331491713,0.0439252336448598,Replication and Repair,"Replication, recombination and repair",EUR;USA
1975406,MH0329_GL0209972,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.00236779794790845,0.00280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
1975904,MH0371_GL0157693,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.113654301499605,0.11962616822429901,Replication and Repair,"Replication, recombination and repair",EUR
1975915,MH0372_GL0026847,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.23756906077348103,0.249532710280374,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1976117,MH0384_GL0005418,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.332280978689818,0.33457943925233596,Replication and Repair,"Replication, recombination and repair",EUR;USA
1976258,MH0392_GL0046022,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0347277032359905,0.0392523364485981,Replication and Repair,"Replication, recombination and repair",EUR
1976510,MH0412_GL0218371,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",EUR
1976697,MH0428_GL0074713,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0410418310970797,0.0467289719626168,Replication and Repair,"Replication, recombination and repair",EUR
1976807,MH0433_GL0220895,1101,Complete,EUR,Actinobacteria,Collinsella,K03553,COG0468,0.0505130228887135,0.0467289719626168,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1977108,MH0456_GL0032942,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.5832675611681141,0.591588785046729,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1977406,O2.UC16-2_GL0064063,1101,Lack 5'-end,EUR,Bacteroidetes,unknown,K03553,COG0468,0.130228887134964,0.137383177570093,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1977444,O2.UC19-1_GL0056063,1101,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.058405682715075,0.0560747663551402,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1977543,O2.UC24-2_GL0059960,1101,Complete,EUR,Actinobacteria,unknown,K03553,COG0468,0.00315706393054459,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
1978336,V1.CD3-0-PN_GL0082640,1101,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.00315706393054459,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
1978442,V1.CD37-4_GL0012576,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0142067876874507,0.014018691588784998,Replication and Repair,"Replication, recombination and repair",EUR
1978881,V1.FI14_GL0225712,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.0284135753749013,0.0299065420560748,Replication and Repair,"Replication, recombination and repair",EUR
1978929,V1.FI17_GL0099712,1101,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.18626677190213103,0.185981308411215,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1979022,V1.FI25_GL0065163,1101,Complete,EUR,Actinobacteria,unknown,K03553,COG0468,0.0465666929755328,0.0373831775700935,Replication and Repair,"Replication, recombination and repair",EUR
1979474,V1.UC40-1_GL0143775,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.225730071033938,0.22242990654205602,Replication and Repair,"Replication, recombination and repair",EUR
1979672,V1.UC60-0_GL0145514,1101,Complete,EUR,unknown,unknown,K03553,COG0468,0.39305445935280203,0.401869158878505,Replication and Repair,"Replication, recombination and repair",EUR
1979684,V1.UC62-0_GL0178168,1101,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.415153906866614,0.417757009345794,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1979785,DLM012_GL0056498,1101,Complete,CHN,Firmicutes,Lactobacillus,K03553,COG0468,0.0205209155485399,0.0214953271028037,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1980055,NLM026_GL0084551,1101,Complete,CHN,unknown,unknown,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",CHN
1980896,T2D-31A_GL0093328,1101,Complete,CHN,Firmicutes,Lactobacillus,K03553,COG0468,0.0181531176006314,0.0177570093457944,Replication and Repair,"Replication, recombination and repair",CHN
1982302,MH0002_GL0076964,1098,Complete,EUR,unknown,unknown,K03553,COG0468,0.007103393843725341,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
1982579,MH0012_GL0109826,1098,Complete,EUR,unknown,unknown,K03553,COG0468,0.326756116811365,0.34859813084112207,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1983851,MH0142_GL0084397,1098,Complete,EUR,unknown,unknown,K03553,COG0468,0.451460142067877,0.454205607476636,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1984184,MH0175_GL0105610,1098,Complete,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
1984964,MH0239_GL0130380,1098,Complete,EUR,Proteobacteria,Bilophila,K03553,COG0468,0.0165745856353591,0.0168224299065421,Replication and Repair,"Replication, recombination and repair",EUR
1984970,MH0239_GL0170114,1098,Lack 3'-end,EUR,Firmicutes,unknown,K03553,COG0468,0.204419889502762,0.20373831775700896,Replication and Repair,"Replication, recombination and repair",EUR
1985028,MH0246_GL0100133,1098,Complete,EUR,Proteobacteria,Bilophila,K03553,COG0468,0.7490134175217049,0.745794392523364,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1986057,MH0350_GL0087604,1098,Complete,EUR,unknown,unknown,K03553,COG0468,0.0734017363851618,0.0747663551401869,Replication and Repair,"Replication, recombination and repair",EUR
1986174,MH0360_GL0008232,1098,Complete,EUR,unknown,unknown,K03553,COG0468,0.0576164167324388,0.0523364485981308,Replication and Repair,"Replication, recombination and repair",EUR
1986269,MH0369_GL0039274,1098,Complete,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
1986320,MH0370_GL0135629,1098,Complete,EUR,Firmicutes,Clostridium,K03553,COG0468,0.18863456985003896,0.179439252336449,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1986569,MH0385_GL0119544,1098,Complete,EUR,unknown,unknown,K03553,COG0468,0.00631412786108919,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
1987083,MH0427_GL0053235,1098,Lack 5'-end,EUR,unknown,unknown,K03553,COG0468,0.0228887134964483,0.0252336448598131,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1987656,O2.CD3-0-PT_GL0100003,1098,Complete,EUR,unknown,unknown,K03553,COG0468,0.00552486187845304,0.00560747663551402,Replication and Repair,"Replication, recombination and repair",EUR
1987773,O2.UC15-0_GL0027097,1098,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.52249408050513,0.505607476635514,Replication and Repair,"Replication, recombination and repair",EUR;USA
1988055,O2.UC31-1_GL0178917,1098,Complete,EUR,unknown,unknown,K03553,COG0468,0.0402525651144436,0.0411214953271028,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1989724,V1.UC26-0_GL0151909,1098,Complete,EUR,unknown,unknown,K03553,COG0468,0.007892659826361479,0.007476635514018691,Replication and Repair,"Replication, recombination and repair",EUR
1989770,V1.UC31-0_GL0121836,1098,Complete,EUR,Actinobacteria,Collinsella,K03553,COG0468,0.0110497237569061,0.009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
1990301,DOF008_GL0063615,1098,Complete,CHN,Firmicutes,Lactobacillus,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",CHN
1990456,NLM023_GL0058429,1098,Complete,CHN,Fusobacteria,Fusobacterium,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",CHN
1990889,SZEY-38A_GL0040904,1098,Complete,CHN,unknown,unknown,K03553,COG0468,0.00631412786108919,0.00560747663551402,Replication and Repair,"Replication, recombination and repair",CHN
1990948,SZEY-79A_GL0016515,1098,Lack 5'-end,CHN,Firmicutes,unknown,K03553,COG0468,0.8326756116811371,0.8373831775700942,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1991343,T2D-47A_GL0132210,1098,Lack 5'-end,CHN,Firmicutes,Blautia,K03553,COG0468,0.662194159431729,0.65607476635514,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1991437,T2D-68A_GL0012940,1098,Complete,CHN,Actinobacteria,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",CHN
1991479,T2D-76A_GL0063670,1098,Complete,CHN,unknown,unknown,K03553,COG0468,0.0363062352012628,0.0383177570093458,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1992052,160603188-stool1_revised_scaffold23422_1_gene46805,1098,Complete,USA,unknown,unknown,K03553,COG0468,0.0552486187845304,0.0551401869158879,Replication and Repair,"Replication, recombination and repair",EUR;USA
1992067,160704339-stool1_revised_C1409615_1_gene99585,1098,Complete,USA,unknown,unknown,K03553,COG0468,0.0134175217048145,0.011214953271027998,Replication and Repair,"Replication, recombination and repair",USA
1992246,764143897-stool1_revised_scaffold12610_1_gene36680,1098,Lack both ends,USA,unknown,unknown,K03553,COG0468,0.171270718232044,0.15514018691588802,Replication and Repair,"Replication, recombination and repair",EUR;USA
1992486,360104.CCC13826_2094,1098,Complete,SP,Proteobacteria,Campylobacter,K03553,COG0468,0.0315706393054459,0.0336448598130841,Replication and Repair,"Replication, recombination and repair",
1993305,MH0045_GL0045241,1095,Complete,EUR,Firmicutes,Roseburia,K03553,COG0468,0.466456195737964,0.46542056074766397,Replication and Repair,"Replication, recombination and repair",EUR
1993459,MH0059_GL0008591,1095,Complete,EUR,unknown,unknown,K03553,COG0468,0.0568271507498027,0.0542056074766355,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1993998,MH0111_GL0058258,1095,Complete,EUR,unknown,unknown,K03553,COG0468,0.16337805840568304,0.170093457943925,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1994184,MH0128_GL0002135,1095,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.00473559589581689,0.00560747663551402,Replication and Repair,"Replication, recombination and repair",EUR
1995062,MH0199_GL0049620,1095,Complete,EUR,unknown,unknown,K03553,COG0468,0.324388318863457,0.328971962616822,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1995505,MH0246_GL0071229,1095,Complete,EUR,Firmicutes,Lactobacillus,K03553,COG0468,0.0402525651144436,0.0392523364485981,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1996003,MH0288_GL0062659,1095,Complete,EUR,unknown,unknown,K03553,COG0468,0.0315706393054459,0.0345794392523364,Replication and Repair,"Replication, recombination and repair",EUR
1996164,MH0309_GL0055419,1095,Complete,EUR,unknown,unknown,K03553,COG0468,0.0828729281767956,0.08878504672897199,Replication and Repair,"Replication, recombination and repair",EUR
1997037,MH0378_GL0202502,1095,Complete,EUR,unknown,unknown,K03553,COG0468,0.007103393843725341,0.00654205607476636,Replication and Repair,"Replication, recombination and repair",EUR
1997096,MH0384_GL0034053,1095,Complete,EUR,unknown,unknown,K03553,COG0468,0.00473559589581689,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1997260,MH0397_GL0066512,1095,Complete,EUR,unknown,unknown,K03553,COG0468,0.0544593528018942,0.0532710280373832,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
1997529,MH0415_GL0088661,1095,Complete,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
1997763,MH0433_GL0061799,1095,Complete,EUR,unknown,unknown,K03553,COG0468,0.0441988950276243,0.0457943925233645,Replication and Repair,"Replication, recombination and repair",EUR
1998176,O2.CD1-0-PT_GL0087056,1095,Complete,EUR,Firmicutes,Blautia,K03553,COG0468,0.499605367008682,0.492523364485981,Replication and Repair,"Replication, recombination and repair",EUR
1998509,O2.UC23-2_GL0123885,1095,Complete,EUR,Firmicutes,Blautia,K03553,COG0468,0.322809786898185,0.30467289719626195,Replication and Repair,"Replication, recombination and repair",EUR;USA
1998681,O2.UC34-0_GL0015702,1095,Complete,EUR,Firmicutes,Lactobacillus,K03553,COG0468,0.0236779794790845,0.0224299065420561,Replication and Repair,"Replication, recombination and repair",EUR;CHN
1998717,O2.UC36-2_GL0012571,1095,Complete,EUR,unknown,unknown,K03553,COG0468,0.0323599052880821,0.0280373831775701,Replication and Repair,"Replication, recombination and repair",EUR
1999225,V1.CD17-4_GL0126090,1095,Complete,EUR,Fusobacteria,Fusobacterium,K03553,COG0468,0.00236779794790845,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
1999379,V1.CD3-0-PT_GL0027232,1095,Complete,EUR,Proteobacteria,Proteus,K03553,COG0468,0.0173638516179953,0.0149532710280374,Replication and Repair,"Replication, recombination and repair",EUR
1999842,V1.FI11_GL0012141,1095,Lack 3'-end,EUR,Firmicutes,unknown,K03553,COG0468,0.0205209155485399,0.0214953271028037,Replication and Repair,"Replication, recombination and repair",EUR
2000152,V1.FI33_GL0120195,1095,Complete,EUR,Firmicutes,Clostridium,K03553,COG0468,0.252565114443567,0.253271028037383,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2000967,DLM013_GL0069745,1095,Complete,CHN,Actinobacteria,Collinsella,K03553,COG0468,0.00315706393054459,0.00373831775700935,Replication and Repair,"Replication, recombination and repair",CHN
2001068,DOM005_GL0018248,1095,Complete,CHN,Fusobacteria,Fusobacterium,K03553,COG0468,0.0039463299131807395,0.004672897196261679,Replication and Repair,"Replication, recombination and repair",CHN
2001196,NLM023_GL0099932,1095,Complete,CHN,Fusobacteria,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",CHN
2001249,NOF005_GL0059315,1095,Complete,CHN,unknown,unknown,K03553,COG0468,0.20047355958958202,0.214953271028037,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2002893,763860675-stool1_revised_scaffold59510_2_gene151579,1095,Complete,USA,unknown,unknown,K03553,COG0468,0.134175217048145,0.129906542056075,Replication and Repair,"Replication, recombination and repair",EUR;USA
2004366,MH0088_GL0112654,1092,Complete,EUR,Firmicutes,unknown,K03553,COG0468,0.58405682715075,0.562616822429907,Replication and Repair,"Replication, recombination and repair",EUR;USA
2004896,MH0129_GL0086376,1092,Complete,EUR,unknown,unknown,K03553,COG0468,0.00552486187845304,0.00560747663551402,Replication and Repair,"Replication, recombination and repair",EUR
2005181,MH0149_GL0070432,1092,Complete,EUR,unknown,unknown,K03553,COG0468,0.026835043409628997,0.0299065420560748,Replication and Repair,"Replication, recombination and repair",EUR;CHN
2005852,MH0204_GL0156589,1092,Complete,EUR,unknown,unknown,K03553,COG0468,0.679558011049724,0.685981308411215,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2007171,MH0336_GL0069657,1092,Complete,EUR,Firmicutes,Coprococcus,K03553,COG0468,0.271507498026835,0.27289719626168196,Replication and Repair,"Replication, recombination and repair",EUR;CHN;USA
2007805,MH0384_GL0054608,1092,Complete,EUR,unknown,unknown,K03553,COG0468,0.0015785319652723,0.00186915887850467,Replication and Repair,"Replication, recombination and repair",EUR
2008210,MH0415_GL0146281,1092,Complete,EUR,unknown,unknown,K03553,COG0468,0.0007892659826361481,0.0009345794392523359,Replication and Repair,"Replication, recombination and repair",EUR
